ano,tema,serviço,geometria,caminho,resgistros
2020,Trânsito e Transporte,Faixas e corredores de ônibus - Solicitar implantação,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/faixas-e-corredores-de-onibus-solicitar-implantacao.gpkg,9
2020,Trânsito e Transporte,Carga a frete - Denúncia de irregularidades,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/carga-a-frete-denuncia-de-irregularidades.gpkg,6
2020,Trânsito e Transporte,Funcionários da CET - Fazer elogio,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/funcionarios-da-cet-fazer-elogio.gpkg,6
2020,Trânsito e Transporte,Táxi/Aplicativos - Achados e perdidos,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/taxi-aplicativos-achados-e-perdidos.gpkg,12
2020,Trânsito e Transporte,Solicitar fiscalização de estacionamentos particulares,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/solicitar-fiscalizacao-de-estacionamentos-particulares.gpkg,18
2020,Trânsito e Transporte,Estações de bicicletas compartilhadas - solicitar mudança de local,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/estacoes-de-bicicletas-compartilhadas-solicitar-mudanca-de-local.gpkg,3
2020,Trânsito e Transporte,Reclamação da conservação e manutenção da moto,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reclamacao-da-conservacao-e-manutencao-da-moto.gpkg,3
2020,Trânsito e Transporte,Ônibus fretado - Denúncia ou reclamação de irregularidades ou problemas no transporte,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-fretado-denuncia-ou-reclamacao-de-irregularidades-ou-problemas-no-transporte.gpkg,5
2020,Trânsito e Transporte,Estações de bicicletas compartilhadas - Sugerir instalação de nova estação,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/estacoes-de-bicicletas-compartilhadas-sugerir-instalacao-de-nova-estacao.gpkg,7
2020,Trânsito e Transporte,Aviso de pista/via escorregadia,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/aviso-de-pista-via-escorregadia.gpkg,6
2020,Trânsito e Transporte,Moto-frete - Denúncia de irregularidades,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/moto-frete-denuncia-de-irregularidades.gpkg,4
2020,Trânsito e Transporte,Taxi / Aplicativos - Elogio ao condutor,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/taxi-aplicativos-elogio-ao-condutor.gpkg,2
2020,Trânsito e Transporte,Taxi / Aplicativos - Reclamação da conservação e manutenção do veículo,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/taxi-aplicativos-reclamacao-da-conservacao-e-manutencao-do-veiculo.gpkg,2
2020,Trânsito e Transporte,Transporte Escolar - Denúncia de conduta ou postura do condutor,poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/transporte-escolar-denuncia-de-conduta-ou-postura-do-condutor.gpkg,3
2020,Trânsito e Transporte,Plano emergencial (PAESE),poligono,resultados/ultimos-6-meses/transito-e-transporte/poligonos/plano-emergencial-paese.gpkg,11
2020,Acessibilidade,Acessibilidade - Solicitar fiscalização em edificações,poligono,resultados/ultimos-6-meses/acessibilidade/poligonos/acessibilidade-solicitar-fiscalizacao-em-edificacoes.gpkg,24
2020,Acessibilidade,Bilhete Único - Denúncia de uso irregular,poligono,resultados/ultimos-6-meses/acessibilidade/poligonos/bilhete-unico-denuncia-de-uso-irregular.gpkg,10
2020,Meio Ambiente,Córrego - solicitar limpeza,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/corrego-solicitar-limpeza.gpkg,77
2020,Meio Ambiente,Poda ou remoção de árvores ou vegetação em parques,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/poda-ou-remocao-de-arvores-ou-vegetacao-em-parques.gpkg,93
2020,Meio Ambiente,Denúncia de fumaça/ fuligem /material particulado,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/denuncia-de-fumaca-fuligem-material-particulado.gpkg,81
2020,Meio Ambiente,Denúncia de despejo irregular de esgoto ou outros poluentes de águas dentro dos limites do município,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/denuncia-de-despejo-irregular-de-esgoto-ou-outros-poluentes-de-aguas-dentro-dos-limites-do-municipio.gpkg,83
2020,Meio Ambiente,Denúncia de ocupação irregular de área verde localizada em área privada dentro do município,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/denuncia-de-ocupacao-irregular-de-area-verde-localizada-em-area-privada-dentro-do-municipio.gpkg,47
2020,Meio Ambiente,Denúncia de cheiro forte causando incômodo,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/denuncia-de-cheiro-forte-causando-incomodo.gpkg,73
2020,Meio Ambiente,Denúncia de lançamento de esgoto em córrego,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/denuncia-de-lancamento-de-esgoto-em-corrego.gpkg,39
2020,Meio Ambiente,Parques – Reclamar sobre manutenção e limpeza,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/parques-reclamar-sobre-manutencao-e-limpeza.gpkg,65
2020,Meio Ambiente,Denúncia de distribuição de sacolas plásticas irregulares,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/denuncia-de-distribuicao-de-sacolas-plasticas-irregulares.gpkg,5
2020,Meio Ambiente,Parques – Denunciar uso inadequado,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/parques-denunciar-uso-inadequado.gpkg,19
2020,Meio Ambiente,Pedido de esclarecimento sobre áreas contaminadas no município de São Paulo,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/pedido-de-esclarecimento-sobre-areas-contaminadas-no-municipio-de-sao-paulo.gpkg,11
2020,Meio Ambiente,Denúncia de represamento ou aterramento de rio ou córrego,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/denuncia-de-represamento-ou-aterramento-de-rio-ou-corrego.gpkg,12
2020,Meio Ambiente,Reclamação de má-conduta de funcionários de parques,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/reclamacao-de-ma-conduta-de-funcionarios-de-parques.gpkg,10
2020,Meio Ambiente,Denúncia de retirada e uso de água subterrânea sem autorização,poligono,resultados/ultimos-6-meses/meio-ambiente/poligonos/denuncia-de-retirada-e-uso-de-agua-subterranea-sem-autorizacao.gpkg,6
2020,Educação,Denunciar irregularidades em creches conveniadas,poligono,resultados/ultimos-6-meses/educacao/poligonos/denunciar-irregularidades-em-creches-conveniadas.gpkg,6
2020,Educação,Uniforme escolar - Avisar sobre problemas na compra dos uniformes,poligono,resultados/ultimos-6-meses/educacao/poligonos/uniforme-escolar-avisar-sobre-problemas-na-compra-dos-uniformes.gpkg,17
2020,Lixo e limpeza,Lixo domiciliar – Denunciar colocação de lixo fora do horário de coleta,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/lixo-domiciliar-denunciar-colocacao-de-lixo-fora-do-horario-de-coleta.gpkg,88
2020,Lixo e limpeza,Denunciar descarte irregular de entulho e outros resíduos em área pública,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/denunciar-descarte-irregular-de-entulho-e-outros-residuos-em-area-publica.gpkg,95
2020,Lixo e limpeza,Denúncia de caçamba de entulho de obra/construção,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/denuncia-de-cacamba-de-entulho-de-obra-construcao.gpkg,74
2020,Lixo e limpeza,Solicitar fiscalização de feira livre,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/solicitar-fiscalizacao-de-feira-livre.gpkg,88
2020,Lixo e limpeza,Limpar lixeiras públicas,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/limpar-lixeiras-publicas.gpkg,80
2020,Lixo e limpeza,Remoção de propaganda irregular,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/remocao-de-propaganda-irregular.gpkg,39
2020,Lixo e limpeza,Publicidade - solicitar fiscalização de publicidade irregular,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/publicidade-solicitar-fiscalizacao-de-publicidade-irregular.gpkg,42
2020,Lixo e limpeza,Denúncia de colocação de lixo reciclável fora do horário de coleta,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/denuncia-de-colocacao-de-lixo-reciclavel-fora-do-horario-de-coleta.gpkg,13
2020,Lixo e limpeza,Reclamações sobre Ecoponto,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/reclamacoes-sobre-ecoponto.gpkg,52
2020,Lixo e limpeza,Denúncia de grande gerador de resíduos colocando lixo na coleta normal,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/denuncia-de-grande-gerador-de-residuos-colocando-lixo-na-coleta-normal.gpkg,41
2020,Lixo e limpeza,Conduta de funcionários - Elogio,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/conduta-de-funcionarios-elogio.gpkg,22
2020,Lixo e limpeza,Manutenção de caminhão de lixo,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/manutencao-de-caminhao-de-lixo.gpkg,3
2020,Lixo e limpeza,Denunciar panfletagem irregular,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/denunciar-panfletagem-irregular.gpkg,12
2020,Lixo e limpeza,Denúncia de estabelecimento gerador de resíduos de saúde não cadastrado,poligono,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/denuncia-de-estabelecimento-gerador-de-residuos-de-saude-nao-cadastrado.gpkg,5
2020,Trabalho,Mercados e sacolões - Fazer reclamação,poligono,resultados/ultimos-6-meses/trabalho/poligonos/mercados-e-sacoloes-fazer-reclamacao.gpkg,30
2020,Trabalho,Telecentro - Reclamação,poligono,resultados/ultimos-6-meses/trabalho/poligonos/telecentro-reclamacao.gpkg,3
2020,Finanças,Dívida Ativa - Tirar dúvidas sobre serviços relacionados,poligono,resultados/ultimos-6-meses/financas/poligonos/divida-ativa-tirar-duvidas-sobre-servicos-relacionados.gpkg,3
2020,Finanças,Autos de Infração - Fale com a Fazenda,poligono,resultados/ultimos-6-meses/financas/poligonos/autos-de-infracao-fale-com-a-fazenda.gpkg,57
2020,Finanças,Devoluções e Restituições – Fale com a Fazenda,poligono,resultados/ultimos-6-meses/financas/poligonos/devolucoes-e-restituicoes-fale-com-a-fazenda.gpkg,62
2020,Segurança urbana,Solicitação de policiamento,poligono,resultados/ultimos-6-meses/seguranca-urbana/poligonos/solicitacao-de-policiamento.gpkg,58
2020,Segurança urbana,Guarda Civil Metropolitana - Crítica e reclamação,poligono,resultados/ultimos-6-meses/seguranca-urbana/poligonos/guarda-civil-metropolitana-critica-e-reclamacao.gpkg,11
2020,Segurança urbana,Guarda Civil Metropolitana - Sugestão,poligono,resultados/ultimos-6-meses/seguranca-urbana/poligonos/guarda-civil-metropolitana-sugestao.gpkg,6
2020,"Cultura, esporte e lazer",WiFi Livre SP - Reclamar sobre problemas na conexão,poligono,resultados/ultimos-6-meses/cultura-esporte-e-lazer/poligonos/wifi-livre-sp-reclamar-sobre-problemas-na-conexao.gpkg,17
2020,"Cultura, esporte e lazer",WiFi Livre SP - Sugerir local para instalação,poligono,resultados/ultimos-6-meses/cultura-esporte-e-lazer/poligonos/wifi-livre-sp-sugerir-local-para-instalacao.gpkg,22
2020,Trânsito e Transporte,Ônibus - Reclamação de intervalo excessivo da linha,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-reclamacao-de-intervalo-excessivo-da-linha.gpkg,4890
2020,Trânsito e Transporte,Ônibus - Reclamação de descumprimento de partida no ponto inicial/final,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-reclamacao-de-descumprimento-de-partida-no-ponto-inicial-final.gpkg,962
2020,Trânsito e Transporte,Ônibus - Denúncia de direção inadequada ou perigosa de veículo,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-denuncia-de-direcao-inadequada-ou-perigosa-de-veiculo.gpkg,888
2020,Trânsito e Transporte,Ônibus - Denúncia de problemas no embarque/desembarque,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-denuncia-de-problemas-no-embarque-desembarque.gpkg,2131
2020,Trânsito e Transporte,"Ônibus - Elogio ao motorista, cobrador ou fiscal",ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-elogio-ao-motorista-cobrador-ou-fiscal.gpkg,202
2020,Trânsito e Transporte,"Ônibus - Denúncia de conduta do motorista, cobrador ou fiscal",ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-denuncia-de-conduta-do-motorista-cobrador-ou-fiscal.gpkg,3704
2020,Trânsito e Transporte,"Ciclovias, ciclofaixas e ciclorrotas - solicitar manutenção da sinalização e pintura",ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/ciclovias-ciclofaixas-e-ciclorrotas-solicitar-manutencao-da-sinalizacao-e-pintura.gpkg,78
2020,Trânsito e Transporte,Reativação de um abrigo ou ponto que foi extinto,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reativacao-de-um-abrigo-ou-ponto-que-foi-extinto.gpkg,45
2020,Trânsito e Transporte,Implantação de abrigo ou ponto de ônibus,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/implantacao-de-abrigo-ou-ponto-de-onibus.gpkg,296
2020,Trânsito e Transporte,Sinalização horizontal apagada (pintura de solo) – Solicitar repintura,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/sinalizacao-horizontal-apagada-pintura-de-solo-solicitar-repintura.gpkg,921
2020,Trânsito e Transporte,Ônibus - Manutenção do veículo em geral,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-manutencao-do-veiculo-em-geral.gpkg,260
2020,Trânsito e Transporte,Fiscalização de veículo estacionado em local proibido,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/fiscalizacao-de-veiculo-estacionado-em-local-proibido.gpkg,2005
2020,Trânsito e Transporte,Reclamação de problemas no olho vivo,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reclamacao-de-problemas-no-olho-vivo.gpkg,22
2020,Trânsito e Transporte,"Manutenção, conserto e limpeza de ponto de ônibus",ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/manutencao-conserto-e-limpeza-de-ponto-de-onibus.gpkg,244
2020,Trânsito e Transporte,Manutenção de placas de trânsito,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/manutencao-de-placas-de-transito.gpkg,941
2020,Trânsito e Transporte,Remanejamento de ponto de ônibus,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/remanejamento-de-ponto-de-onibus.gpkg,276
2020,Trânsito e Transporte,Reimplantação ou substituição de um ponto de ônibus do modelo antigo por um equipamento do modelo novo,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reimplantacao-ou-substituicao-de-um-ponto-de-onibus-do-modelo-antigo-por-um-equipamento-do-modelo-novo.gpkg,99
2020,Trânsito e Transporte,Ônibus - Denúncia de alteração de itinerário ou ponto inicial/final,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-denuncia-de-alteracao-de-itinerario-ou-ponto-inicial-final.gpkg,210
2020,Trânsito e Transporte,SPTrans - Sugestão,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/sptrans-sugestao.gpkg,870
2020,Trânsito e Transporte,Ciclofaixas de lazer - Solicitar avaliação,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/ciclofaixas-de-lazer-solicitar-avaliacao.gpkg,12
2020,Trânsito e Transporte,Ônibus - Reclamação de veículo com superlotação,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-reclamacao-de-veiculo-com-superlotacao.gpkg,428
2020,Trânsito e Transporte,Ônibus - Alteração de itinerário ou ponto inicial/final,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-alteracao-de-itinerario-ou-ponto-inicial-final.gpkg,212
2020,Trânsito e Transporte,Reclamação de falta de limpeza de terminais de ônibus,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reclamacao-de-falta-de-limpeza-de-terminais-de-onibus.gpkg,34
2020,Trânsito e Transporte,Criação de partida em horário específico,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/criacao-de-partida-em-horario-especifico.gpkg,14
2020,Trânsito e Transporte,Ônibus - Reclamação de demora na partida,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/onibus-reclamacao-de-demora-na-partida.gpkg,425
2020,Trânsito e Transporte,Reparo de problemas mecânicos,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reparo-de-problemas-mecanicos.gpkg,35
2020,Trânsito e Transporte,Limpeza do ônibus,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/limpeza-do-onibus.gpkg,141
2020,Trânsito e Transporte,Reclamação de conduta de motorista do ATENDE,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reclamacao-de-conduta-de-motorista-do-atende.gpkg,17
2020,Trânsito e Transporte,Reclamação de sinalização inadequada de terminais de ônibus,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reclamacao-de-sinalizacao-inadequada-de-terminais-de-onibus.gpkg,17
2020,Trânsito e Transporte,Reclamação de filas e tumulto em terminais de ônibus,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reclamacao-de-filas-e-tumulto-em-terminais-de-onibus.gpkg,124
2020,Trânsito e Transporte,Denúncia de veículo clandestino ou não credenciado,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/denuncia-de-veiculo-clandestino-ou-nao-credenciado.gpkg,11
2020,Trânsito e Transporte,Criação/reativação de linha de ônibus,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/criacao-reativacao-de-linha-de-onibus.gpkg,294
2020,Trânsito e Transporte,Reclamação de falta de comunicado nos ônibus,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reclamacao-de-falta-de-comunicado-nos-onibus.gpkg,15
2020,Trânsito e Transporte,Reparo de catraca eletronica/ validador com falha,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reparo-de-catraca-eletronica-validador-com-falha.gpkg,37
2020,Trânsito e Transporte,Elogio à empresa de ônibus,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/elogio-a-empresa-de-onibus.gpkg,16
2020,Trânsito e Transporte,Inclusão de veículo adaptado na linha,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/inclusao-de-veiculo-adaptado-na-linha.gpkg,16
2020,Trânsito e Transporte,Reclamação de descumprimento de horário de veículos adaptados,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/reclamacao-de-descumprimento-de-horario-de-veiculos-adaptados.gpkg,30
2020,Trânsito e Transporte,"Ciclovias, ciclofaixas e ciclorrotas - Sugerir implantação",ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/ciclovias-ciclofaixas-e-ciclorrotas-sugerir-implantacao.gpkg,69
2020,Trânsito e Transporte,"Ciclovias, ciclofaixas e ciclorrotas - Solicitar avaliação da infraestrutura",ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/ciclovias-ciclofaixas-e-ciclorrotas-solicitar-avaliacao-da-infraestrutura.gpkg,19
2020,Trânsito e Transporte,Painel de mensagens variáveis (PMV),ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/painel-de-mensagens-variaveis-pmv.gpkg,6
2020,Trânsito e Transporte,Olho Vivo - Sugestão e elogio,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/olho-vivo-sugestao-e-elogio.gpkg,15
2020,Trânsito e Transporte,ATENDE - Comunicação sobre colisão de veículo do ATENDE,ponto,resultados/ultimos-6-meses/transito-e-transporte/poligonos/atende-comunicacao-sobre-colisao-de-veiculo-do-atende.gpkg,3
2020,Rua e bairro,Tapa-buraco,ponto,resultados/ultimos-6-meses/rua-e-bairro/poligonos/tapa-buraco.gpkg,41687
2020,Rua e bairro,"Solicitar limpeza de bueiros, boca de lobo e poços de visita",ponto,resultados/ultimos-6-meses/rua-e-bairro/poligonos/solicitar-limpeza-de-bueiros-boca-de-lobo-e-pocos-de-visita.gpkg,7558
2020,Rua e bairro,Capinação em guias e sarjetas,ponto,resultados/ultimos-6-meses/rua-e-bairro/poligonos/capinacao-em-guias-e-sarjetas.gpkg,4522
2020,Rua e bairro,(antigo) Reformar galerias de águas de chuvas (pluviais),ponto,resultados/ultimos-6-meses/rua-e-bairro/poligonos/antigo-reformar-galerias-de-aguas-de-chuvas-pluviais.gpkg,653
2020,Rua e bairro,Tapa-buraco em faixa exclusiva ou corredor de ônibus,ponto,resultados/ultimos-6-meses/rua-e-bairro/poligonos/tapa-buraco-em-faixa-exclusiva-ou-corredor-de-onibus.gpkg,420
2020,Rua e bairro,Pintura de guias e postes,ponto,resultados/ultimos-6-meses/rua-e-bairro/poligonos/pintura-de-guias-e-postes.gpkg,523
2020,Rua e bairro,Vistoria e reparo de pontes e viadutos,ponto,resultados/ultimos-6-meses/rua-e-bairro/poligonos/vistoria-e-reparo-de-pontes-e-viadutos.gpkg,115
2020,Rua e bairro,Reparo e manutenção de relógios de rua,ponto,resultados/ultimos-6-meses/rua-e-bairro/poligonos/reparo-e-manutencao-de-relogios-de-rua.gpkg,14
2020,Lixo e limpeza,Remoção de entulho em via pública,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/remocao-de-entulho-em-via-publica.gpkg,12941
2020,Lixo e limpeza,Remoção de grandes objetos em vias públicas,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/remocao-de-grandes-objetos-em-vias-publicas.gpkg,21676
2020,Lixo e limpeza,Reclamação de falta de limpeza de ruas após a feira,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/reclamacao-de-falta-de-limpeza-de-ruas-apos-a-feira.gpkg,176
2020,Lixo e limpeza,Reclamação de falta de varrição,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/reclamacao-de-falta-de-varricao.gpkg,7723
2020,Lixo e limpeza,Limpeza e conservação de monumentos públicos,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/limpeza-e-conservacao-de-monumentos-publicos.gpkg,87
2020,Lixo e limpeza,Reclamações sobre coleta de lixo domiciliar,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/reclamacoes-sobre-coleta-de-lixo-domiciliar.gpkg,2239
2020,Lixo e limpeza,Instalação de contêiner para coleta seletiva,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/instalacao-de-conteiner-para-coleta-seletiva.gpkg,258
2020,Lixo e limpeza,Instalação e remoção de lixeira,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/instalacao-e-remocao-de-lixeira.gpkg,3788
2020,Lixo e limpeza,Reclamação de não remoção dos sacos de varrição,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/reclamacao-de-nao-remocao-dos-sacos-de-varricao.gpkg,420
2020,Lixo e limpeza,Reclamações sobre coleta de resíduos de serviços de saúde,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/reclamacoes-sobre-coleta-de-residuos-de-servicos-de-saude.gpkg,435
2020,Lixo e limpeza,Denúncia de má conduta dos funcionários (motoristas /coletores),ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/denuncia-de-ma-conduta-dos-funcionarios-motoristas-coletores.gpkg,192
2020,Lixo e limpeza,Reclamações sobre coleta seletiva,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/reclamacoes-sobre-coleta-seletiva.gpkg,606
2020,Lixo e limpeza,Lavagem especial de locais públicos,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/lavagem-especial-de-locais-publicos.gpkg,1230
2020,Lixo e limpeza,Instalação de contêiner para coleta de lixo domiciliar,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/instalacao-de-conteiner-para-coleta-de-lixo-domiciliar.gpkg,379
2020,Lixo e limpeza,Cata Bagulho - Reclamação de não retirada de material,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/cata-bagulho-reclamacao-de-nao-retirada-de-material.gpkg,1628
2020,Lixo e limpeza,Denúncia de má conduta dos funcionários de limpeza,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/denuncia-de-ma-conduta-dos-funcionarios-de-limpeza.gpkg,163
2020,Lixo e limpeza,Limpeza da via pública após enchentes ou eventos,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/limpeza-da-via-publica-apos-enchentes-ou-eventos.gpkg,175
2020,Lixo e limpeza,Ausência de coleta do contêiner para coleta seletiva,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/ausencia-de-coleta-do-conteiner-para-coleta-seletiva.gpkg,60
2020,Lixo e limpeza,Coleta seletiva - Solicitar manutenção de contêiner,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/coleta-seletiva-solicitar-manutencao-de-conteiner.gpkg,47
2020,Lixo e limpeza,Selo de identificação de estabelecimento gerador de resíduos de saúde – 1ª e 2ª via,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/selo-de-identificacao-de-estabelecimento-gerador-de-residuos-de-saude-1a-e-2a-via.gpkg,141
2020,Lixo e limpeza,Implantação de coleta porta-porta,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/implantacao-de-coleta-porta-porta.gpkg,157
2020,Lixo e limpeza,Remoção de contêiner para coleta de lixo domiciliar,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/remocao-de-conteiner-para-coleta-de-lixo-domiciliar.gpkg,147
2020,Lixo e limpeza,Conserto de lixeira,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/conserto-de-lixeira.gpkg,98
2020,Lixo e limpeza,Manutenção de contêiner de resíduos do serviço de saúde,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/manutencao-de-conteiner-de-residuos-do-servico-de-saude.gpkg,7
2020,Lixo e limpeza,Remoção do contêiner de coleta seletiva,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/remocao-do-conteiner-de-coleta-seletiva.gpkg,42
2020,Lixo e limpeza,Reclamação de falta de lavagem de calçadões,ponto,resultados/ultimos-6-meses/lixo-e-limpeza/poligonos/reclamacao-de-falta-de-lavagem-de-calcadoes.gpkg,87
2020,Animais,Avisar  sobre animal encontrado com Registro Geral do Animal (RGA),ponto,resultados/ultimos-6-meses/animais/poligonos/avisar-sobre-animal-encontrado-com-registro-geral-do-animal-rga.gpkg,67
2020,Animais,Vistoria de colmeia/vespeiro instalado,ponto,resultados/ultimos-6-meses/animais/poligonos/vistoria-de-colmeia-vespeiro-instalado.gpkg,2883
2020,Animais,Morcego - Reclamar sobre local com morcego,ponto,resultados/ultimos-6-meses/animais/poligonos/morcego-reclamar-sobre-local-com-morcego.gpkg,650
2020,Animais,Avisar sobre animal agressor em vias públicas,ponto,resultados/ultimos-6-meses/animais/poligonos/avisar-sobre-animal-agressor-em-vias-publicas.gpkg,455
2020,Animais,Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor),ponto,resultados/ultimos-6-meses/animais/poligonos/avaliacao-de-animal-em-sofrimento-sem-proprietario-para-eutanasia-morte-sem-dor.gpkg,506
2020,Animais,Remoção de animal morto em via pública,ponto,resultados/ultimos-6-meses/animais/poligonos/remocao-de-animal-morto-em-via-publica.gpkg,1246
2020,Animais,Solicitar avaliação de local com pernilongo/mosquito,ponto,resultados/ultimos-6-meses/animais/poligonos/solicitar-avaliacao-de-local-com-pernilongo-mosquito.gpkg,2211
